"STATISTIC","STATISTIC Label","TLIST(M1)","Month","DIRECT","Direction","TYPASS","Type of Passenger Movement","UNIT","VALUE"
"TRBM1","Passenger Movement","199809","1998M09","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","79879"
"TRBM1","Passenger Movement","199809","1998M09","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","42660"
"TRBM1","Passenger Movement","199809","1998M09","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","37219"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","254074"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","239093"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","14981"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","29577"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","51068"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","697711"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","532814"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","57967"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","90412"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","39799"
"TRBM1","Passenger Movement","199809","1998M09","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","50613"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","186655"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","182198"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","4457"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","32077"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","50438"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","598832"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","483578"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","45706"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","56281"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","29198"
"TRBM1","Passenger Movement","199810","1998M10","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","27083"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","196173"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","191808"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","4365"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","31424"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","52004"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","599013"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","475348"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","44819"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","65484"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","27365"
"TRBM1","Passenger Movement","199810","1998M10","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","38119"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","105511"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","103937"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1574"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","35464"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","48155"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","457135"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","380612"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","29704"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","38628"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","19500"
"TRBM1","Passenger Movement","199811","1998M11","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","19128"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","112697"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","111456"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1241"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","35382"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","48170"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","469322"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","383029"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","33122"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","43902"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","19715"
"TRBM1","Passenger Movement","199811","1998M11","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","24187"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","133166"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","131835"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1331"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","30019"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","50250"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","454475"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","368692"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","34135"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","41010"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","17353"
"TRBM1","Passenger Movement","199812","1998M12","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","23657"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","97580"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","96270"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1310"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","32581"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","50288"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","416118"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","340388"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","31672"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","36482"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","18683"
"TRBM1","Passenger Movement","199812","1998M12","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","17799"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","56377"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","56107"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","270"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","21668"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","43745"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","399521"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","332802"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","28215"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","31681"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","14824"
"TRBM1","Passenger Movement","199901","1999M01","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","16857"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","85830"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","85564"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","266"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","23601"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","43455"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","454816"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","370154"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","34673"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","39838"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","21871"
"TRBM1","Passenger Movement","199901","1999M01","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","17967"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","82673"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","82400"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","273"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","29011"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","42129"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","464417"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","387920"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","29530"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","38077"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","18911"
"TRBM1","Passenger Movement","199902","1999M02","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","19166"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","80769"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","80489"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","280"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","30000"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","41920"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","464299"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","384062"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","31313"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","39350"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","19516"
"TRBM1","Passenger Movement","199902","1999M02","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","19834"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","141781"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","138550"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","3231"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","36942"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","46963"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","568333"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","467349"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","37499"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","52526"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","27515"
"TRBM1","Passenger Movement","199903","1999M03","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","25011"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","125502"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","121422"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","4080"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","35414"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","47000"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","557887"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","455853"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","38267"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","53464"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","22857"
"TRBM1","Passenger Movement","199903","1999M03","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","30607"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","209216"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","194407"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","14809"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","37800"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","43943"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","559827"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","450171"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","43003"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","54109"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","24105"
"TRBM1","Passenger Movement","199904","1999M04","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","30004"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","208698"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","195646"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","13052"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","35812"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","43651"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","559513"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","448747"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","43059"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","54470"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","29241"
"TRBM1","Passenger Movement","199904","1999M04","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","25229"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","236521"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","221682"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","14839"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","37276"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","44712"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","652989"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","507451"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","54968"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","75172"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","34062"
"TRBM1","Passenger Movement","199905","1999M05","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","41110"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","205905"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","191692"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","14213"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","35120"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","44788"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","672338"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","524566"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","58694"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","74271"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","39154"
"TRBM1","Passenger Movement","199905","1999M05","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","35117"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","271426"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","254236"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","17190"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","34255"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","44879"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","731552"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","559491"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","67299"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","88524"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","41147"
"TRBM1","Passenger Movement","199906","1999M06","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","47377"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","306629"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","280421"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","26208"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","32690"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","44354"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","778673"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","593130"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","70807"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","97581"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","48700"
"TRBM1","Passenger Movement","199906","1999M06","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","48881"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","355889"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","323997"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","31892"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","34429"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","47863"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","862200"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","659792"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","72395"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","110816"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","51923"
"TRBM1","Passenger Movement","199907","1999M07","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","58893"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","311932"
